id,platform,repo_name,region
29440517,gitee,MetaLowCode/MetaLowCode,
11218391,gitee,openharmony/arkui_ace_engine_lite,China
14510754,gitee,GreatSQL/GreatSQL,China
19862960,gitee,digital-engine/dorive,
6959494,gitee,src-openeuler/coreutils,China
28070521,gitee,openharmony/distributedhardware_distributed_audio,China
13399049,gitee,xiaonuobase/snowy-cloud,
9965007,gitee,src-openeuler/mysql5,China
503165,gitee,sanluan/PublicCMS,
7704801,gitee,src-openeuler/httpd,China
21983285,gitee,undraw/undraw-ui,
26783794,gitee,yanyutao0402/ChanCMS,
21442440,gitee,openharmony-tpc/mp4parser,
31153460,gitee,viarotel-org/escrcpy,
30565428,gitee,openharmony/security_security_component_manager,China
25476358,gitee,openharmony-sig/qt,China
19844556,gitee,CcSimple/vue-plugin-hiprint,
20848519,gitee,openharmony/developtools_global_resource_tool,China
19450442,gitee,dromara/easy-es,
22755987,gitee,openharmony/notification_eventhandler,China
24337276,gitee,openkylin/fcitx5,China
7734350,gitee,smartboot/smart-servlet,
36953292,gitee,openeuler/isula-rust-extensions,China
14514636,gitee,openeuler/etmem,China
3145360,gitee,dromara/forest,
14251789,gitee,xingshuang/iot-communication,
16648910,gitee,mymagicpower/AIAS,
37502056,gitee,openeuler/authHub,China
9998171,gitee,opengauss/openGauss-connector-odbc,China
7736754,gitee,src-openeuler/containerd,China
36030446,gitee,openeuler/KubeMate,China
9989624,gitee,dromara/tianai-captcha,
20618073,gitee,openharmony/developtools_syscap_codec,China
8215484,gitee,src-openeuler/syslinux,China
16573909,gitee,AhooWang/CosId,
3857380,gitee,automvc/bee,
6959391,gitee,src-openeuler/iSulad,China
478728,gitee,xiandafu/beetlsql,
17236515,gitee,openharmony/applications_call,China
30590524,gitee,openharmony-tpc/chromium_third_party_skia,
32451232,gitee,openeuler/ktib,China
6318335,gitee,zmister/MrDoc,
37121031,gitee,src-openeuler/gcc-14,China
36005827,gitee,src-openeuler/AI4C,China
20768649,gitee,openharmony/applications_notes,China
26574927,gitee,topiam/eiam,
9877670,gitee,src-openeuler/python-periodictable,China
23151447,gitee,openkylin/kwin,China
38071197,gitee,openharmony-sig/fluttertpc_flutter_blue_plus,China
37582910,gitee,src-openeuler/vscode,China
14557094,gitee,openharmony/third_party_toybox,China
29873111,gitee,openeuler/ketones,China
6959677,gitee,src-openeuler/iotop,China
34121169,gitee,openharmony-sig/third_party_rust_rust,China
25622691,gitee,noear/wood,
6970038,gitee,atzlinux/debian-cn,
7354720,gitee,src-openeuler/scap-security-guide,China
23291022,gitee,OpenCloudOS/OpenCloudOS-tools,
7729239,gitee,src-openeuler/xorg-x11-server,China
32603532,gitee,openeuler/k8s-install,China
3690660,gitee,smartboot/smart-http,
23447682,gitee,opencloudos-stream/systemd,
6960029,gitee,src-openeuler/openssh,China
13478904,gitee,openeuler/openeuler-os-build,China
20316822,gitee,isme-admin/vue-naive-admin,
16184919,gitee,openharmony/applications_systemui,China
23404490,gitee,nbacheng/nbcio-boot,
4820064,gitee,dromara/zyplayer-doc,
30899605,gitee,openharmony/advertising_oaid,China
24619488,gitee,oscc-project/iEDA,
7537726,gitee,src-openeuler/rust,China
949976,gitee,lunarsf/Lunar-Markdown-Editor,
17011826,gitee,openharmony/applications_photos,China
6960442,gitee,src-openeuler/libsoup,China
9045947,gitee,src-openeuler/bcc,China
23095702,gitee,openkylin/ukui-bluetooth,China
26267718,gitee,anolis/dsms-engine,China
19173354,gitee,anolis/tone-web,China
27655273,gitee,playeduxyz/playedu,
28411537,gitee,openharmony/kernel_linux_common_modules,China
30585250,gitee,openharmony-tpc/chromium_chrome,
23095760,gitee,openkylin/ukui-system-monitor,China
10098268,gitee,openeuler/libvirt,China
15835986,gitee,beijing_hongye_huicheng/lilishop,
10904202,gitee,ZhongBangKeJi/crmeb_java,
17973495,gitee,opengauss/QA,China
34243715,gitee,openeuler/virtCCA_driver,China
1925299,gitee,javen205/IJPay,
1872269,gitee,xiaoym/knife4j,
27755671,gitee,GreatSQL/gt-checksum,China
18383391,gitee,openeuler/bishengjdk-17,China
7696831,gitee,src-openeuler/shadow,China
14557087,gitee,openharmony/third_party_mksh,China
29982009,gitee,djxchi/mybatis-flex-code-gen,
9725591,gitee,FINERME/psi,
6959432,gitee,src-openeuler/at,China
19109888,gitee,salvo-rs/salvo,
3986621,gitee,icanpool/qtcanpool,
7418178,gitee,src-openeuler/kae_driver,China
28094373,gitee,fit2cloud-feizhiyun/1Panel,
21087809,gitee,anolis/osrb,China
16627433,gitee,openeuler/lfs-course,China
22429529,gitee,openkylin/ukui-greeter,China
29131905,gitee,dyrnq/apisixWeb,
23361804,gitee,anolis-challenge/activity-box-lab,China
28204439,gitee,iBUILDING-X/driver-box,
30198042,gitee,openharmony/arkui_advanced_ui_component,China
6960052,gitee,src-openeuler/pcre2,China
10644084,gitee,src-openeuler/oemaker,China
36713859,gitee,openharmony-sig/fluttertpc_tobias,China
22429069,gitee,openkylin/pluma,China
19974622,gitee,hertzbeat/hertzbeat,
10555821,gitee,src-openeuler/python-django,China
8058492,gitee,src-openeuler/hdf5,China
4079174,gitee,myteng/MeEdu,
6959475,gitee,src-openeuler/ceph,China
9642771,gitee,openeuler/test-tools,China
11218602,gitee,openharmony/third_party_openssl,China
30576687,gitee,openeuler/ks-ssr,China
18609878,gitee,openeuler/NestOS,China
26197994,gitee,src-openeuler/gala-gopher,China
7417723,gitee,dibo_software/diboot,
24469243,gitee,ubml/metadata-service,China
31295750,gitee,QQxiaoming/quardCRT,
16751855,gitee,opengauss/openGauss-connector-python-psycopg2,China
21353960,gitee,openharmony/ostest_wukong,China
27175296,gitee,xiaonuoadmin/snowy-lite,
29080563,gitee,src-openeuler/moveit_visual_tools,China
7696625,gitee,src-openeuler/kpatch,China
29866854,gitee,openeuler/PilotGo-plugin-prometheus,China
24315213,gitee,openkylin/packaging-management,China
23447582,gitee,opencloudos-stream/glibc,
4080953,gitee,zongzhige/shopxo,
23829284,gitee,guoba-yunzai/guoba-plugin,
11177444,gitee,wocwin/t-ui,
14453420,gitee,dromara/easy_trans,
33679920,gitee,openharmony-sig/compliance_license_compatibility,China
33288623,gitee,openeuler/SBC-sig,China
7430509,gitee,pear-admin/pear-admin-layui,
602865,gitee,mingSoft/MCMS,
32984227,gitee,openharmony-sig/flutter_plus_plugins,China
33865619,gitee,openkylin/kylin-riscv-burner,China
6988103,gitee,noear/snack3,
11218572,gitee,openharmony/third_party_FreeBSD,China
22029222,gitee,anolis/anolis-ci-test,China
11956534,gitee,ascend/parser,
21442441,gitee,openharmony-tpc/zxing,
9346054,gitee,GeneralLibrary/GeneralUpdate,
7565876,gitee,TDuckApp/tduck-platform,
29548292,gitee,cmeet/anno-admin,
22910606,gitee,jqncc/OAM,
7025501,gitee,x_discoverer/Vue.NetCore,
17448692,gitee,dromara/dongle,
6254500,gitee,HaiTao87/TmallDemo,
33697343,gitee,openeuler/easy-software,China
31010975,gitee,noear/damibus,
5722058,gitee,xiandafu/beetl,
23377171,gitee,anolis/coolbpf,China
19523299,gitee,openeuler/dde,China
33977833,gitee,openkylin/kylin-ai-runtime,China
25286932,gitee,openeuler/aops-ceres,China
19175516,gitee,anolis/ancert,China
6960045,gitee,src-openeuler/pam,China
1821045,gitee,wuxw7/MicroCommunity,
6960385,gitee,src-openeuler/util-linux,China
6959454,gitee,src-openeuler/binutils,China
6959522,gitee,src-openeuler/dhcp,China
7729201,gitee,src-openeuler/OpenIPMI,China
8112644,gitee,robin_shaun/XTDrone,
22428956,gitee,openkylin/ukui-biometric-auth,China
19799613,gitee,dotnetchina/SmartSQL,
36955950,gitee,src-openeuler/kmod-dinghai,China
5738236,gitee,llongww/QCustomUI,
7075620,gitee,java-and-net/TopskyHotelManagerSystem,
29380851,gitee,opencloudos-stream/firefox,
24469936,gitee,ubml/bff-framework,China
34269497,gitee,openeuler/ssh-utils,China
29684608,gitee,openharmony/commonlibrary_rust_ylong_runtime,China
10616796,gitee,jjxliu306/ng-form-element,
27177176,gitee,wine-ce/wine-ce,
28512350,gitee,openkylin/extensions-repo,China
27932811,gitee,yudaocode/yudao-ui-admin-vben,
23363084,gitee,openeuler/nestos-config,China
2289096,gitee,jeequan/jeepay,
23555897,gitee,openeuler/TC,China
33826039,gitee,openharmony-sig/ohos_sdl2,China
25818819,gitee,opencloudos-stream/openssl,
24768763,gitee,openeuler/gala-anteater,China
25177902,gitee,openkylin/qemu,China
19820829,gitee,helloyesterday/mindsponge,
10846095,gitee,luqichuang/MyComic,
12560002,gitee,MARTIN-88/erd-online,
14514774,gitee,src-openeuler/etmem,China
3172339,gitee,jungle/online-judge,
17777566,gitee,quequnlong/shiyi-blog,
4578788,gitee,skyselang/yylAdmin,
14557163,gitee,openharmony/third_party_icu,China
25486885,gitee,src-openeuler/Kmesh,China
29925016,gitee,BigCatHome/koi-ui,
10843438,gitee,mindspore/hub,China
8228096,gitee,src-openeuler/mysql,China
28652863,gitee,openeuler/migration-tools,China
32984237,gitee,openharmony-sig/flutter_pdfx,China
16096807,gitee,Jieli-Tech/fw-AD15N,
38657696,gitee,openeuler/D-FOT,China
6959449,gitee,src-openeuler/bash,China
20883985,gitee,openharmony-sig/tee_tee_os_framework,China
1345807,gitee,battcn/wemirr-platform,
24807075,gitee,openkylin/rvtrans,China
19700398,gitee,openharmony-sig/compatibility,China
19112896,gitee,src-openeuler/llvm-bolt,China
14736305,gitee,opengauss/yukon,China
8875599,gitee,src-openeuler/drbd,China
23447695,gitee,opencloudos-stream/zsh,
6960225,gitee,src-openeuler/python-iniparse,China
11218586,gitee,openharmony/third_party_libpng,China
19766535,gitee,quingo/quingo-runtime,
19127323,gitee,openkylin/docs,China
6960325,gitee,src-openeuler/squid,China
26595523,gitee,opengauss/openGauss-migration-portal,China
37860799,gitee,openeuler/openAMDC,China
22676469,gitee,ubml/caf-boot,China
31947286,gitee,giteeClass/java-vision,
13196973,gitee,openeuler/rockchip-kernel,China
8320757,gitee,funadmin/funadmin,
22054787,gitee,src-openeuler/libsoup3,China
15433299,gitee,openharmony-sig/manifest,China
14328286,gitee,wuxue107/screenshot-api-server,
7704824,gitee,src-openeuler/kexec-tools,China
30836690,gitee,RubyMetric/chsrc,
6959400,gitee,src-openeuler/docker,China
30882725,gitee,xiaopujun/light-chaser,
8496914,gitee,opengauss/blog,China
18793899,gitee,openharmony/third_party_f2fs-tools,China
19016997,gitee,src-anolis-os/jasper,China
22551374,gitee,modstart-lib/ueditor-plus,
17804960,gitee,surveyking/surveyking,
19015630,gitee,src-anolis-os/firefox,China
37398328,gitee,anolis/tcprt,China
8978757,gitee,src-openeuler/hadoop,China
14499190,gitee,opengauss/openGauss-connector-go-pq,China
27973787,gitee,opencloudos-stream/ruby,
13201679,gitee,bearpi/bearpi-hm_nano,
23305070,gitee,laokouyun/KCloud-Platform-IoT,
29605244,gitee,src-openeuler/kuasar,China
23454849,gitee,src-openeuler/powerapi,China
27779908,gitee,openharmony/startup_hvb,China
8867787,gitee,orangeform/orange-admin,
17569245,gitee,src-openeuler/python-aiohttp,China
26069748,gitee,opengauss/openGauss-sqlalchemy,China
28622255,gitee,src-openeuler/oepkgs-repos,China
29454147,gitee,risesoft-y9/y9-core,
37502051,gitee,src-openeuler/authHub,China
20884042,gitee,openharmony-sig/tee_tee_dev_kit,China
16201842,gitee,lijiahangmax/orion-kit,
8232147,gitee,src-openeuler/tomcat,China
16888942,gitee,fresns/fresns,
6959685,gitee,src-openeuler/iptables,China
19173202,gitee,anolis/tone-cli,China
38179337,gitee,openeuler/hbm-predictor,China
5903516,gitee,pnoker/iot-dc3,
17012218,gitee,openharmony/applications_contacts,China
38071200,gitee,openharmony-sig/fluttertpc_app_settings,China
14311019,gitee,pp/SmsForwarder,
5470145,gitee,LongbowEnterprise/SliderCaptcha,
6959530,gitee,src-openeuler/dnf,China
25286931,gitee,openeuler/aops-apollo,China
33406449,gitee,openharmony-sig/ohos_webrtc,China
30585343,gitee,openharmony-tpc/chromium_third_party_blink_webtests,
35900596,gitee,openharmony-sig/fluttertpc_mobile_scanner,China
7202057,gitee,lank/dtAsset,
33977829,gitee,openkylin/kylin-ai-sdk,China
3213051,gitee,hzy6/HzyAdmin,
9166303,gitee,plumeorg/plumelog,
38522747,gitee,src-anolis-ai/clinfo,China
37468952,gitee,src-openeuler/sly,China
12428365,gitee,src-openeuler/spdk,China
25522724,gitee,mnt-ltd/moredoc,
20316971,gitee,openharmony/resourceschedule_memmgr,China
3973240,gitee,yuebon/YuebonNetCore,
37674090,gitee,src-openeuler/intel-qatengine,China
6960327,gitee,src-openeuler/sssd,China
31743241,gitee,openeuler/mcp-vue,China
6959860,gitee,src-openeuler/libsndfile,China
16184946,gitee,openharmony/telephony_state_registry,China
29883343,gitee,OpenCloudOS/Document,
24921263,gitee,openkylin/i18n-management,China
22429413,gitee,openkylin/network-manager,China
11218604,gitee,openharmony/third_party_unity,China
7738596,gitee,src-openeuler/python-blivet,China
30175049,gitee,openeuler/etipc,China
16831295,gitee,liuwy_project/zhglxt,
24531648,gitee,openharmony/multimedia_media_standard,China
7715871,gitee,src-openeuler/python-requests,China
16184982,gitee,openharmony/productdefine_common,China
24715004,gitee,openkylin/kylin-update-frontend,China
27125570,gitee,easyexcel/easyexcel,
26825205,gitee,src-openeuler/zfs,China
19386174,gitee,openharmony-tpc/manifest,
30152384,gitee,openharmony-sig/engine-native,China
25615937,gitee,openeuler/mcs,China
7239046,gitee,mimrc/summer-install,
23624887,gitee,openharmony-sig/arkcompiler_ets_runtime,China
23290823,gitee,nbacheng/nbcio-vue,
23406346,gitee,xianrenqh/huicmf_webman,
6960369,gitee,src-openeuler/tzdata,China
26670907,gitee,openeuler/Agith,China
13435242,gitee,iteaj/iot,
25730003,gitee,openharmony/third_party_vk-gl-cts,China
37966851,gitee,src-openeuler/kpmcore,China
8375625,gitee,src-openeuler/munge,China
33662339,gitee,openharmony-sig/flutter_inappwebview,China
23447626,gitee,opencloudos-stream/llvm,
23109538,gitee,Dozingfiretruck/nes,
20827192,gitee,anolis/hardware-compatibility-list,China
30541906,gitee,src-openeuler/nestos-kernel,China
6960394,gitee,src-openeuler/webkit2gtk3,China
19163229,gitee,src-openeuler/autofdo,China
29917756,gitee,openeuler/CuckooSQL,China
17453314,gitee,whiteshader/ruoyi-react,
19017499,gitee,src-anolis-os/edk2,China
25818590,gitee,opencloudos-stream/grub2,
15296944,gitee,zhangmengxiong/MXVideo,
7399046,gitee,openeuler/lcr,China
12534882,gitee,src-openeuler/mozjs78,China
30745580,gitee,src-openeuler/llama.cpp,China
37729620,gitee,openeuler/A-SysArmor,China
6960283,gitee,src-openeuler/rpmrebuild,China
19173272,gitee,anolis/tone-agent-front,China
24469909,gitee,ubml/view-object-model,China
4408931,gitee,makunet/maku-admin,
33860316,gitee,src-openeuler/oeAware-collector,China
33977813,gitee,openkylin/kylin-ondevice-speech-engine,China
30021208,gitee,openeuler/eulerpublisher,China
6959566,gitee,src-openeuler/firewalld,China
6960001,gitee,src-openeuler/nfs-utils,China
26716386,gitee,openeuler/lzu-icc-nsg,China
10299605,gitee,weishakeji/LearningSystem,
6958785,gitee,src-openeuler/openEuler-repos,China
35878415,gitee,openeuler/rhostname,China
6959969,gitee,src-openeuler/mcstrans,China
24642375,gitee,he3db/he3pg,
38705048,gitee,openkylin/faq-platform-app,China
38125252,gitee,openharmony-sig/rntpc_react-native-checkbox,China
15731421,gitee,openharmony/third_party_e2fsprogs,China
23095656,gitee,openkylin/youker-assistant,China
22699303,gitee,openkylin/ukui-session-manager,China
16612917,gitee,xengine/XEngine_Authorize,
32092290,gitee,noear/folkmq,
24128372,gitee,small_bud_star/OpenDataV,
11218589,gitee,openharmony/third_party_ltp,China
9908632,gitee,src-openeuler/three-eight-nine-ds-base,China
7354572,gitee,src-openeuler/python-h5py,China
19018246,gitee,src-anolis-os/bind,China
20406100,gitee,lframework/xingyun,
8064761,gitee,src-openeuler/php,China
37983297,gitee,openeuler/security-baseline,China
23095638,gitee,openkylin/ukui-biometric-manager,China
6959850,gitee,src-openeuler/libsecret,China
5588819,gitee,wells2333/sg-exam,
31487257,gitee,kwdb/community,China
18866703,gitee,zhongfucheng/austin,
18431040,gitee,src-openeuler/secpaver,China
23027675,gitee,dromara/stream-query,
13890420,gitee,openeuler/compliance,China
20360610,gitee,openeuler/git-basics,China
25038336,gitee,openkylin/kylin-virtual-keyboard,China
6959748,gitee,src-openeuler/libdnf,China
22279407,gitee,openeuler/kiran-session-guard,China
20357361,gitee,openharmony/third_party_mesa3d,China
25609637,gitee,openkylin/genmai,China
21453759,gitee,src-openeuler/kmod-drbd90,China
12453761,gitee,wuyanxin1028/rubyer-wpf,
30799198,gitee,openharmony-sig/ohos_video_trimmer,China
29866853,gitee,openeuler/PilotGo-plugin-observation,China
36119298,gitee,src-openeuler/sdma-dk,China
37498561,gitee,openharmony-tpc/ohos_napi_rs,
19015640,gitee,src-anolis-os/gcc,China
21165783,gitee,open-iita/iotkit-parent,
14624483,gitee,src-openeuler/X-diagnosis,China
12945489,gitee,battcn/wemirr-platform-ui,
32132959,gitee,openeuler/kytuning-server,China
16999808,gitee,openharmony/powermgr_battery_statistics,China
38292152,gitee,njet-rd/open-njet-wasm,China
38709300,gitee,anolis/keymanagement,China
27840490,gitee,openharmony/third_party_vulkan-loader,China
20883970,gitee,openharmony-sig/tee_tee_os_kernel,China
37989098,gitee,openharmony-sig/rntpc_react-native-splash-screen,China
11218483,gitee,openharmony/kernel_liteos_m,China
31049154,gitee,openkylin/kylin-installer,China
2236472,gitee,liaoxuefeng/learngit,
7594316,gitee,src-openeuler/python-tornado,China
24297364,gitee,openharmony-tpc/ohos_mail,
25740337,gitee,src-openeuler/mold,China
6959642,gitee,src-openeuler/grubby,China
6959608,gitee,src-openeuler/glib2,China
1474462,gitee,Tencent/APIJSON,
6959537,gitee,src-openeuler/dracut,China
20254552,gitee,dromara/ujcms-cp,
